ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2450973,61265,30463,561563,1457371,557,5981,144,478,927709,57,6.21,13.35,9.21,0.00,524.97,353.97,760.95,10.49,0.00,524.97,535.46,171.00
2451517,39100,53791,625084,633679,327,34596,112,430,3852544,62,27.05,66.81,60.12,0.00,3727.44,1677.10,4142.22,186.37,0.00,3727.44,3913.81,2050.34
2451151,48593,57958,463213,569240,7082,253745,50,272,1815992,22,89.57,117.33,68.05,0.00,1497.10,1970.54,2581.26,59.88,0.00,1497.10,1556.98,-473.44
2451757,72294,22825,87199,555701,350,104621,144,299,5021603,85,42.68,51.64,35.63,0.00,3028.55,3627.80,4389.40,151.42,0.00,3028.55,3179.97,-599.25
2451761,66576,53791,658098,1877025,5428,88558,8,306,5068676,3,100.00,152.00,41.04,66.48,123.12,300.00,456.00,2.83,66.48,56.64,59.47,-243.36
2451223,42605,50552,536894,1865469,4317,24675,55,2,2213622,83,58.31,70.55,48.67,0.00,4039.61,4839.73,5855.65,0.00,0.00,4039.61,4039.61,-800.12
2452689,48821,41214,426519,1737505,2281,59755,67,238,11124675,94,1.00,2.47,1.18,0.00,110.92,94.00,232.18,2.21,0.00,110.92,113.13,16.92
2452516,53842,36744,680199,1229441,1091,85403,55,424,10013280,100,27.05,66.81,18.03,1496.49,1803.00,2705.00,6681.00,0.00,1496.49,306.51,306.51,-2398.49
2452180,,30463,,,3957,213926,62,334,8472538,86,58.31,113.12,101.80,,8754.80,5014.66,,,,,,3740.14
2452276,44551,1747,237117,1417885,1516,327676,43,481,8801598,9,11.42,31.74,11.74,0.00,105.66,102.78,285.66,8.45,0.00,105.66,114.11,2.88
2451328,58165,41212,500783,1804984,659,,144,,2874209,,21.84,,,0.00,,851.76,1567.02,,0.00,1081.08,1113.51,229.32
2451909,49529,14834,740184,,,55481,144,11,6589738,,,,80.21,,160.42,168.72,433.60,,,160.42,,-8.30
2452102,34276,19751,372189,1178434,1369,100822,112,57,7942532,57,32.26,39.03,14.44,0.00,823.08,1838.82,2224.71,49.38,0.00,823.08,872.46,-1015.74
2451959,71692,13981,250625,1837560,4048,65235,91,355,6741623,56,79.15,162.25,0.00,0.00,0.00,4432.40,9086.00,0.00,0.00,0.00,0.00,-4432.40
2452417,34404,37315,137215,786703,284,22666,136,232,9342431,100,11.42,23.41,8.66,0.00,866.00,1142.00,2341.00,17.32,0.00,866.00,883.32,-276.00
2452073,69137,25811,269663,1507233,1887,348120,8,9,7615226,53,11.42,31.74,11.74,0.00,622.22,605.26,1682.22,37.33,0.00,622.22,659.55,16.96
2452103,51149,60819,566823,628801,4329,75731,144,70,7952270,68,21.84,42.36,20.33,0.00,1382.44,1485.12,2880.48,13.82,0.00,1382.44,1396.26,-102.68
2452400,48105,47371,422237,1531520,4811,209752,67,333,9253931,,27.05,49.77,,,,,49.77,0.39,,7.96,,
2451520,55002,41212,16436,312019,4290,165970,112,319,3865816,45,21.84,65.52,38.00,0.00,1710.00,982.80,2948.40,68.40,0.00,1710.00,1778.40,727.20
2451969,44289,4961,69632,1199979,4187,77597,144,26,6811865,19,89.57,108.37,17.33,0.00,329.27,1701.83,2059.03,13.17,0.00,329.27,342.44,-1372.56
2451263,72832,51272,40412,706221,225,38862,20,109,2634173,73,11.42,17.35,9.19,0.00,670.87,833.66,1266.55,40.25,0.00,670.87,711.12,-162.79
2452856,65432,18715,,,6984,77469,,424,11818170,,21.84,,16.49,0.00,1038.87,1375.92,3247.02,72.72,0.00,,,
2451189,32702,54877,349225,1338811,27,237012,86,324,1999617,50,16.63,18.29,7.86,0.00,393.00,831.50,914.50,7.86,0.00,393.00,400.86,-438.50
2451752,43906,53791,754621,130403,1067,242672,144,105,4966973,20,58.31,144.02,113.77,0.00,2275.40,1166.20,2880.40,22.75,0.00,2275.40,2298.15,1109.20
2452107,47327,23863,756516,1424882,4190,127654,144,375,7997614,10,32.26,45.80,7.32,0.00,73.20,322.60,458.00,3.66,0.00,73.20,76.86,-249.40
2451960,62140,22769,281599,1184360,6343,154798,144,49,6749321,7,11.42,21.01,0.00,0.00,0.00,79.94,147.07,0.00,0.00,0.00,0.00,-79.94
2450985,49055,41212,267595,1467611,1730,233899,144,145,1040212,16,11.42,33.00,19.14,0.00,306.24,182.72,528.00,15.31,0.00,306.24,321.55,123.52
2451727,64412,23357,736139,1328241,4913,215678,4,288,4756889,73,89.57,192.57,102.06,0.00,7450.38,6538.61,14057.61,596.03,0.00,7450.38,8046.41,911.77
2451447,51295,26906,227692,1823370,1481,67709,112,419,3669487,97,79.15,170.17,117.41,3986.06,11388.77,7677.55,16506.49,0.00,3986.06,7402.71,7402.71,-274.84
2452056,42332,23459,737668,1109185,650,201623,22,290,7427821,65,100.00,142.00,68.16,0.00,4430.40,6500.00,9230.00,177.21,0.00,4430.40,4607.61,-2069.60
2451740,67864,57821,376518,1693643,3992,292153,4,265,4821987,80,32.26,66.13,31.74,0.00,2539.20,2580.80,5290.40,0.00,0.00,2539.20,2539.20,-41.60
2450979,61624,53791,48838,1217534,5930,147013,144,281,986566,14,32.26,62.58,6.88,0.00,96.32,451.64,876.12,0.00,0.00,96.32,96.32,-355.32
2452050,41527,57947,583643,1257409,467,240684,128,350,7367277,72,79.15,79.15,75.19,0.00,5413.68,5698.80,5698.80,270.68,0.00,5413.68,5684.36,-285.12
2451284,36428,14834,529966,1249743,1455,64740,37,415,2672508,3,100.00,121.00,114.95,0.00,344.85,300.00,363.00,10.34,0.00,344.85,355.19,44.85
2452344,52655,43422,734258,707661,605,51362,37,438,9057969,78,11.42,34.26,16.44,0.00,1282.32,890.76,2672.28,89.76,0.00,1282.32,1372.08,391.56
2451837,41146,61046,544045,1662671,334,162868,2,238,5761960,32,84.36,216.80,114.90,0.00,3676.80,2699.52,6937.60,0.00,0.00,3676.80,3676.80,977.28
2452802,30202,51354,28109,1270579,6977,341414,144,30,11606259,26,100.00,121.00,83.49,0.00,2170.74,2600.00,3146.00,0.00,0.00,2170.74,2170.74,-429.26
2451243,70784,28016,6669,1207541,574,191557,144,155,2466724,16,32.26,82.90,18.23,0.00,291.68,516.16,1326.40,5.83,0.00,291.68,297.51,-224.48
2452066,49739,26647,721279,1461753,3695,36215,144,127,7537804,73,11.42,21.01,7.77,0.00,567.21,833.66,1533.73,11.34,0.00,567.21,578.55,-266.45
2452844,58170,4849,71044,1535099,813,130731,128,15,11738083,78,100.00,215.00,34.40,0.00,2683.20,7800.00,16770.00,160.99,0.00,2683.20,2844.19,-5116.80
2451734,46174,60818,615336,1531241,1213,96290,144,154,4787910,97,21.84,37.78,20.02,0.00,1941.94,2118.48,3664.66,77.67,0.00,1941.94,2019.61,-176.54
2451710,62407,46574,325502,214839,4685,100284,144,86,4684310,14,84.36,84.36,18.55,0.00,259.70,1181.04,1181.04,2.59,0.00,259.70,262.29,-921.34
2451907,56085,22769,562352,1464015,4890,36486,73,89,6561829,29,11.42,11.42,7.87,0.00,228.23,331.18,331.18,4.56,0.00,228.23,232.79,-102.95
2452845,67353,22770,280739,1743658,1746,145299,52,242,11742623,11,53.10,58.41,28.03,0.00,308.33,584.10,642.51,3.08,0.00,308.33,311.41,-275.77
2452260,53826,59891,760542,1804781,6407,2117,109,55,8751450,92,37.47,76.81,52.99,0.00,4875.08,3447.24,7066.52,390.00,0.00,4875.08,5265.08,1427.84
2451747,61095,26947,620817,561983,1728,237068,130,105,4907487,31,58.31,119.53,0.00,0.00,0.00,1807.61,3705.43,0.00,0.00,0.00,0.00,-1807.61
2451875,,14221,359814,,1645,263158,144,43,6170701,,,108.37,,58.59,,1164.41,,,58.59,392.12,399.96,-772.29
2451541,33677,37126,285276,712243,3133,12825,80,259,3964566,8,100.00,121.00,58.08,0.00,464.64,800.00,968.00,27.87,0.00,464.64,492.51,-335.36
2451671,39870,32501,407217,1456861,1789,16309,144,453,4521585,24,47.89,108.23,80.09,1556.94,1922.16,1149.36,2597.52,10.95,1556.94,365.22,376.17,-784.14
2451816,61436,10196,722837,376150,652,203425,144,140,5579748,89,27.05,35.43,24.44,0.00,2175.16,2407.45,3153.27,152.26,0.00,2175.16,2327.42,-232.29
2452516,38185,25812,460007,1191292,3899,113196,55,210,10020294,54,21.84,58.53,52.67,0.00,2844.18,1179.36,3160.62,227.53,0.00,2844.18,3071.71,1664.82
2450847,35788,51272,,1854058,,221866,,,280072,,42.68,60.60,22.42,,,,,,,1434.88,,-1296.64
2451242,55386,31166,403449,1453082,4649,60931,144,363,2459471,11,11.42,16.21,7.78,84.72,85.58,125.62,178.31,0.01,84.72,0.86,0.87,-124.76
2451426,33769,15350,376583,565931,5428,21732,144,253,3586126,88,21.84,24.02,18.97,0.00,1669.36,1921.92,2113.76,33.38,0.00,1669.36,1702.74,-252.56
2451217,66198,60818,341359,1148944,5398,141651,144,453,2140009,70,21.84,21.84,15.06,0.00,1054.20,1528.80,1528.80,94.87,0.00,1054.20,1149.07,-474.60
2450889,65931,51538,76071,600779,3153,151889,144,511,521833,26,68.73,97.59,97.59,0.00,2537.34,1786.98,2537.34,202.98,0.00,2537.34,2740.32,750.36
2452117,41146,27485,622987,93001,288,268561,32,205,8108799,64,1.00,1.31,1.31,78.80,83.84,64.00,83.84,0.10,78.80,5.04,5.14,-58.96
,,36967,210756,1815260,248,255280,104,23,4502383,63,11.42,34.26,,,,719.46,2158.38,29.77,,1488.69,1518.46,
2451828,53417,30463,169433,1732709,4668,140690,20,20,5669567,11,100.00,268.00,268.00,0.00,2948.00,1100.00,2948.00,206.36,0.00,2948.00,3154.36,1848.00
2451876,53824,25811,466073,1472839,3893,123337,144,486,6186060,22,100.00,215.00,204.25,269.61,4493.50,2200.00,4730.00,337.91,269.61,4223.89,4561.80,2023.89
2452433,51372,22770,416923,394280,514,193636,43,26,9424180,83,58.31,88.63,46.97,0.00,3898.51,4839.73,7356.29,155.94,0.00,3898.51,4054.45,-941.22
2452670,63478,30463,456838,1568309,5084,186093,73,56,10964359,15,11.42,22.15,15.28,0.00,229.20,171.30,332.25,2.29,0.00,229.20,231.49,57.90
2451705,71927,41213,332564,1746463,2089,41587,67,317,4662180,59,16.63,41.07,23.82,0.00,1405.38,981.17,2423.13,28.10,0.00,1405.38,1433.48,424.21
2450846,71176,40825,514605,1373039,5333,337776,144,345,273172,10,42.68,87.49,13.99,0.00,139.90,426.80,874.90,6.99,0.00,139.90,146.89,-286.90
2452448,47798,53791,615140,407031,2156,17535,22,92,9504068,47,27.05,72.49,11.59,0.00,544.73,1271.35,3407.03,49.02,0.00,544.73,593.75,-726.62
2451914,,13981,312731,1556831,1317,,142,52,6645321,,84.36,,14.84,,1484.00,,9279.00,,,,,
2451424,50741,51046,226960,756731,709,86898,8,156,3558899,96,84.36,172.93,155.63,0.00,14940.48,8098.56,16601.28,896.42,0.00,14940.48,15836.90,6841.92
2451907,36249,10831,435685,1880943,1900,188681,144,331,6557442,22,1.00,1.84,0.88,0.00,19.36,22.00,40.48,0.00,0.00,19.36,19.36,-2.64
2451310,71480,44293,190129,1306649,6329,311922,106,329,2767225,51,11.42,14.96,5.53,0.00,282.03,582.42,762.96,11.28,0.00,282.03,293.31,-300.39
2452126,71897,6587,294518,492821,6958,249386,144,259,8206847,8,47.89,68.00,64.60,0.00,516.80,383.12,544.00,0.00,0.00,516.80,516.80,133.68
2452871,32719,25812,308171,484503,1250,73675,22,56,11922133,90,27.05,72.49,68.86,0.00,6197.40,2434.50,6524.10,557.76,0.00,6197.40,6755.16,3762.90
2451530,36818,22768,342892,1552739,60,99729,22,361,3912869,39,42.68,100.72,37.26,653.91,1453.14,1664.52,3928.08,7.99,653.91,799.23,807.22,-865.29
2451970,39649,32891,224698,1503569,6711,8885,144,37,6820189,84,63.52,176.58,167.75,0.00,14091.00,5335.68,14832.72,986.37,0.00,14091.00,15077.37,8755.32
2451852,44959,19751,722555,1339910,4665,192486,106,407,5923100,60,100.00,142.00,22.72,0.00,1363.20,6000.00,8520.00,54.52,0.00,1363.20,1417.72,-4636.80
2452293,52550,14835,737675,142290,387,203812,80,138,8851487,14,11.42,23.41,8.66,0.00,121.24,159.88,327.74,0.00,0.00,121.24,121.24,-38.64
2451883,44278,18827,90370,1305823,824,70484,80,263,6266232,1,58.31,149.85,64.43,0.00,64.43,58.31,149.85,1.93,0.00,64.43,66.36,6.12
2450848,34024,23863,608234,209429,1156,154860,144,364,292859,10,1.00,1.84,0.29,0.00,2.90,10.00,18.40,0.20,0.00,2.90,3.10,-7.10
2451766,39493,52001,258238,689191,1734,350704,67,135,5128172,77,37.47,41.21,41.21,0.00,3173.17,2885.19,3173.17,222.12,0.00,3173.17,3395.29,287.98
2452839,75037,51859,258728,1453171,,188872,,,11700058,,6.21,,4.22,,198.34,291.87,414.07,3.96,,198.34,202.30,-93.53
2451157,69058,25810,256831,92290,626,152028,80,508,1863194,20,11.42,26.95,18.59,163.59,371.80,228.40,539.00,4.16,163.59,208.21,212.37,-20.19
2452036,41181,23113,734613,1762353,1094,2595,55,69,7261838,46,58.31,82.80,18.21,0.00,837.66,2682.26,3808.80,50.25,0.00,837.66,887.91,-1844.60
2451240,53902,26761,120238,1420191,3694,252544,52,94,2435219,33,21.84,21.84,15.06,0.00,496.98,720.72,720.72,29.81,0.00,496.98,526.79,-223.74
2452248,73505,53791,11995,555164,4665,246991,144,341,8709787,93,11.42,26.95,21.29,0.00,1979.97,1062.06,2506.35,138.59,0.00,1979.97,2118.56,917.91
2452730,67820,22770,412043,359265,4292,123796,144,47,11392338,46,58.31,113.12,101.80,0.00,4682.80,2682.26,5203.52,234.14,0.00,4682.80,4916.94,2000.54
2452445,35461,22770,101646,1475393,4788,146617,144,59,9483414,53,58.31,162.10,153.99,4243.96,8161.47,3090.43,8591.30,352.57,4243.96,3917.51,4270.08,827.08
2452859,44221,53791,685541,47118,3851,20174,144,75,11839602,41,84.36,234.52,86.77,0.00,3557.57,3458.76,9615.32,177.87,0.00,3557.57,3735.44,98.81
2452573,60301,30198,100652,750354,328,69920,50,148,10536870,41,84.36,208.36,197.94,0.00,8115.54,3458.76,8542.76,162.31,0.00,8115.54,8277.85,4656.78
2451912,49476,25811,464064,1698611,6618,59197,104,436,6623173,73,84.36,208.36,187.52,2464.01,13688.96,6158.28,15210.28,448.99,2464.01,11224.95,11673.94,5066.67
,70508,25812,223175,365643,4602,154516,,60,9919272,4,,,92.09,,368.36,,695.04,,,,,
2452522,69211,37107,532595,1765573,4239,96017,144,204,10073097,66,32.26,62.58,46.30,2414.08,3055.80,2129.16,4130.28,38.50,2414.08,641.72,680.22,-1487.44
2451039,31042,26647,209194,1794730,4410,9152,144,378,1398957,19,32.26,76.13,36.54,0.00,694.26,612.94,1446.47,55.54,0.00,694.26,749.80,81.32
2452655,33786,13728,603797,1112441,6927,5033,116,312,10874802,35,100.00,236.00,113.28,0.00,3964.80,3500.00,8260.00,198.24,0.00,3964.80,4163.04,464.80
2452412,70886,4962,578766,730754,1533,14244,104,215,9316470,63,11.42,12.56,6.65,0.00,418.95,719.46,791.28,29.32,0.00,418.95,448.27,-300.51
2451267,52927,8350,585614,1775581,4541,82564,82,37,2641558,58,32.26,35.48,3.90,0.00,226.20,1871.08,2057.84,20.35,0.00,226.20,246.55,-1644.88
2452097,29161,54877,410387,91821,1487,140918,43,99,7879575,1,27.05,41.11,21.78,0.00,21.78,27.05,41.11,0.87,0.00,21.78,22.65,-5.27
2452252,66506,14835,316319,1230211,4746,373773,32,302,8721387,72,58.31,156.27,25.00,72.00,1800.00,4198.32,11251.44,69.12,72.00,1728.00,1797.12,-2470.32
2450990,74231,40252,733737,638931,1885,2691,144,443,1086159,11,47.89,98.17,47.12,93.29,518.32,526.79,1079.87,12.75,93.29,425.03,437.78,-101.76
2451934,50771,15127,148988,176161,1349,193515,106,390,6691746,78,47.89,72.79,46.58,0.00,3633.24,3735.42,5677.62,0.00,0.00,3633.24,3633.24,-102.18
2452844,37028,49525,180191,1272561,1507,34308,32,17,11733078,68,1.00,2.26,1.19,0.00,80.92,68.00,153.68,6.47,0.00,80.92,87.39,12.92
2451678,39666,41213,447864,125572,2648,98012,144,449,4552236,2,100.00,278.00,278.00,0.00,556.00,200.00,556.00,27.80,0.00,556.00,583.80,356.00
2452672,55550,36313,732992,1547329,823,243126,144,127,10983169,66,73.94,158.97,34.97,0.00,2308.02,4880.04,10492.02,23.08,0.00,2308.02,2331.10,-2572.02
2452107,57090,54877,706581,1469994,4132,235984,144,464,7989452,100,11.42,24.55,22.09,0.00,2209.00,1142.00,2455.00,132.54,0.00,2209.00,2341.54,1067.00
2451211,50801,36098,427596,1853163,576,237873,82,268,2065608,8,79.15,178.87,94.80,0.00,758.40,633.20,1430.96,22.75,0.00,758.40,781.15,125.20
2451843,63481,10046,551438,308581,4313,300,55,284,5826151,34,100.00,215.00,193.50,5197.41,6579.00,3400.00,7310.00,110.52,5197.41,1381.59,1492.11,-2018.41
2451842,36767,19751,40714,1731160,1216,9392,112,462,5814800,85,100.00,121.00,44.77,0.00,3805.45,8500.00,10285.00,342.49,0.00,3805.45,4147.94,-4694.55
2451523,65588,33490,47622,751829,2023,139156,109,195,3878850,24,27.05,58.15,27.91,0.00,669.84,649.20,1395.60,53.58,0.00,669.84,723.42,20.64
2452123,61266,30463,241958,572153,3607,132981,144,255,8177594,33,11.42,11.42,5.48,0.00,180.84,376.86,376.86,7.23,0.00,180.84,188.07,-196.02
2452031,71196,51273,486503,51093,1833,73344,25,495,7236129,90,47.89,88.11,14.09,0.00,1268.10,4310.10,7929.90,25.36,0.00,1268.10,1293.46,-3042.00
2451726,64147,51272,672140,913475,260,12478,32,315,4754495,39,27.05,81.15,30.02,0.00,1170.78,1054.95,3164.85,35.12,0.00,1170.78,1205.90,115.83
,51084,53791,,,4613,114611,,,8573540,,84.36,155.22,17.07,0.00,563.31,,5122.26,0.00,0.00,,,-2220.57
2451592,39101,14468,130154,1829538,51,107431,128,98,4262441,21,84.36,181.37,163.23,0.00,3427.83,1771.56,3808.77,308.50,0.00,3427.83,3736.33,1656.27
2452426,62547,46449,103384,1748871,1182,231090,106,412,9386504,95,73.94,205.55,184.99,0.00,17574.05,7024.30,19527.25,1054.44,0.00,17574.05,18628.49,10549.75
2452048,37133,13981,503469,13193,543,224352,144,449,7344286,5,89.57,173.76,19.11,0.00,95.55,447.85,868.80,0.00,0.00,95.55,95.55,-352.30
,,3648,395574,,,,109,480,9776632,,53.10,,,1109.91,1819.53,3663.90,,,1109.91,,,
2451143,68935,22768,557295,1423281,443,190371,144,202,1753131,8,6.21,12.04,1.92,0.00,15.36,49.68,96.32,0.46,0.00,15.36,15.82,-34.32
2451809,65717,34543,512902,396062,710,23485,144,2,5526567,86,11.42,12.56,11.30,0.00,971.80,982.12,1080.16,29.15,0.00,971.80,1000.95,-10.32
2451249,47247,31780,216373,368098,92,29848,80,477,2545137,51,21.84,46.95,42.25,0.00,2154.75,1113.84,2394.45,107.73,0.00,2154.75,2262.48,1040.91
2450824,37205,1081,98236,1160783,5507,165913,98,363,81607,93,79.15,162.25,35.69,0.00,3319.17,7360.95,15089.25,298.72,0.00,3319.17,3617.89,-4041.78
2451600,72810,54877,182394,992293,1592,245954,7,240,4316171,73,84.36,253.08,93.63,1708.74,6834.99,6158.28,18474.84,0.00,1708.74,5126.25,5126.25,-1032.03
2451163,67376,60818,479968,628055,5420,48330,52,333,1907366,43,21.84,24.02,7.68,0.00,330.24,939.12,1032.86,29.72,0.00,330.24,359.96,-608.88
2452750,47271,51597,152631,1221033,3870,24823,55,425,11498206,55,37.47,53.20,19.68,0.00,1082.40,2060.85,2926.00,64.94,0.00,1082.40,1147.34,-978.45
2451755,45292,54877,172548,1761021,,45099,,60,4999029,,27.05,38.41,,,,459.85,652.97,,,94.01,101.53,
2451377,45802,37094,593284,203602,3843,197022,144,463,3148853,34,53.10,125.31,92.72,0.00,3152.48,1805.40,4260.54,220.67,0.00,3152.48,3373.15,1347.08
2450827,37925,37226,370526,1195511,5585,32395,73,158,110549,54,94.78,183.87,97.45,0.00,5262.30,5118.12,9928.98,0.00,0.00,5262.30,5262.30,144.18
2451685,52166,10619,294122,1137191,3473,4061,50,513,4577802,88,16.63,21.78,13.93,0.00,1225.84,1463.44,1916.64,0.00,0.00,1225.84,1225.84,-237.60
2451729,49589,49280,69546,152095,7198,289987,144,456,4767865,31,100.00,110.00,58.30,0.00,1807.30,3100.00,3410.00,0.00,0.00,1807.30,1807.30,-1292.70
2452859,62881,35767,561685,1253663,5931,328948,43,329,11837371,37,32.26,89.68,89.68,0.00,3318.16,1193.62,3318.16,265.45,0.00,3318.16,3583.61,2124.54
2452217,40783,30449,84918,1538551,4906,173829,144,4,8603339,7,21.84,51.54,19.06,0.00,133.42,152.88,360.78,6.67,0.00,133.42,140.09,-19.46
2451667,57813,54877,656227,1456800,113,98337,86,258,4507029,70,1.00,1.31,0.48,5.37,33.60,70.00,91.70,1.12,5.37,28.23,29.35,-41.77
2451198,43807,4405,762458,1737222,4218,7751,22,278,2024401,99,89.57,173.76,64.29,0.00,6364.71,8867.43,17202.24,254.58,0.00,6364.71,6619.29,-2502.72
2451826,63791,19751,284100,1806761,2989,280082,55,199,5655920,75,27.05,49.77,23.88,0.00,1791.00,2028.75,3732.75,89.55,0.00,1791.00,1880.55,-237.75
2451834,74054,19751,729514,1299961,1180,163808,144,97,5741022,62,84.36,172.93,83.00,0.00,5146.00,5230.32,10721.66,0.00,0.00,5146.00,5146.00,-84.32
2451439,73433,13639,738045,361879,718,87987,144,74,3649087,84,37.47,96.29,66.44,0.00,5580.96,3147.48,8088.36,111.61,0.00,5580.96,5692.57,2433.48
2452075,49131,25811,639163,664262,3894,209073,37,231,7638289,80,58.31,107.29,96.56,0.00,7724.80,4664.80,8583.20,695.23,0.00,7724.80,8420.03,3060.00
2451017,38475,54505,449022,1306160,6987,188738,144,331,1271384,100,27.05,32.73,24.22,0.00,2422.00,2705.00,3273.00,96.88,0.00,2422.00,2518.88,-283.00
2451596,64725,35375,435634,360603,707,90395,34,20,4289871,88,27.05,52.47,8.39,0.00,738.32,2380.40,4617.36,29.53,0.00,738.32,767.85,-1642.08
2451028,43166,31682,676053,758914,1769,135170,144,428,1344687,64,58.31,76.38,56.52,0.00,3617.28,3731.84,4888.32,289.38,0.00,3617.28,3906.66,-114.56
2452652,35345,41169,1716,1222828,4969,197477,55,491,10861786,46,53.10,80.71,38.74,0.00,1782.04,2442.60,3712.66,124.74,0.00,1782.04,1906.78,-660.56
2452103,34906,23863,654922,1781249,333,319063,128,35,7950290,56,32.26,35.48,31.93,0.00,1788.08,1806.56,1986.88,71.52,0.00,1788.08,1859.60,-18.48
2451378,39449,1876,466480,1737961,5459,368136,67,309,3154387,31,100.00,215.00,204.25,0.00,6331.75,3100.00,6665.00,0.00,0.00,6331.75,6331.75,3231.75
2452335,,44943,,595941,1073,362916,,201,9014249,29,,,,0.00,,633.36,766.18,,0.00,122.38,,
2451180,33028,22768,657205,1891321,2507,93713,62,407,1973413,67,11.42,21.01,21.01,0.00,1407.67,765.14,1407.67,56.30,0.00,1407.67,1463.97,642.53
2452097,74617,54877,599690,1250970,322,138769,144,362,7880660,32,100.00,278.00,250.20,0.00,8006.40,3200.00,8896.00,480.38,0.00,8006.40,8486.78,4806.40
2452863,61719,25812,676622,1731273,3647,53550,144,164,11870410,99,89.57,127.18,34.33,2379.06,3398.67,8867.43,12590.82,0.00,2379.06,1019.61,1019.61,-7847.82
2451790,36248,19751,54366,712564,2716,235637,144,180,5384422,18,84.36,84.36,75.92,0.00,1366.56,1518.48,1518.48,95.65,0.00,1366.56,1462.21,-151.92
2452517,30372,5940,722258,1573874,4351,208248,144,278,10029007,93,94.78,203.77,32.60,0.00,3031.80,8814.54,18950.61,242.54,0.00,3031.80,3274.34,-5782.74
2451798,42747,20036,593667,285783,445,150855,55,151,5444228,93,89.57,89.57,14.33,0.00,1332.69,8330.01,8330.01,39.98,0.00,1332.69,1372.67,-6997.32
2451126,62807,60818,600601,604930,360,187049,34,19,1617760,46,79.15,103.68,49.76,0.00,2288.96,3640.90,4769.28,137.33,0.00,2288.96,2426.29,-1351.94
2452763,70880,20814,765637,242091,413,11202,49,491,11524656,18,21.84,40.18,14.86,0.00,267.48,393.12,723.24,21.39,0.00,267.48,288.87,-125.64
2452457,71629,53791,725634,1122279,1213,32535,8,234,9551309,24,89.57,117.33,68.05,0.00,1633.20,2149.68,2815.92,114.32,0.00,1633.20,1747.52,-516.48
2451470,46189,60613,655329,1491201,5921,50402,67,324,3732185,88,89.57,127.18,61.04,0.00,5371.52,7882.16,11191.84,268.57,0.00,5371.52,5640.09,-2510.64
2451767,36705,23863,552605,758411,1127,17838,20,257,5142645,30,27.05,52.47,16.79,0.00,503.70,811.50,1574.10,15.11,0.00,503.70,518.81,-307.80
2452122,36556,16307,139276,1810184,7061,63177,86,414,8167126,13,42.68,55.91,29.63,0.00,385.19,554.84,726.83,19.25,0.00,385.19,404.44,-169.65
2451533,39095,43993,613647,1409345,680,23511,144,185,3929984,9,21.84,56.12,29.74,0.00,267.66,196.56,505.08,16.05,0.00,267.66,283.71,71.10
2452503,40541,54877,232085,456593,289,36792,144,52,9892606,24,84.36,181.37,87.05,0.00,2089.20,2024.64,4352.88,0.00,0.00,2089.20,2089.20,64.56
2452545,51362,53214,619563,637901,2863,37479,86,158,10289143,80,11.42,17.35,9.19,595.51,735.20,913.60,1388.00,12.57,595.51,139.69,152.26,-773.91
2451235,65050,19750,542181,1101419,5368,23244,32,313,2372202,54,58.31,144.02,23.04,0.00,1244.16,3148.74,7777.08,49.76,0.00,1244.16,1293.92,-1904.58
2451149,48229,60818,452079,1487401,1858,333885,144,311,1801052,20,21.84,42.36,6.77,0.00,135.40,436.80,847.20,4.06,0.00,135.40,139.46,-301.40
2451627,71592,1201,160459,1823681,1760,174170,144,251,4395102,7,94.78,124.16,45.93,0.00,321.51,663.46,869.12,6.43,0.00,321.51,327.94,-341.95
2452579,62159,51273,659435,1688773,3893,145845,144,46,10572299,78,37.47,45.33,35.81,0.00,2793.18,2922.66,3535.74,27.93,0.00,2793.18,2821.11,-129.48
2452232,69150,46849,362672,1502093,2567,81315,8,517,8653949,39,27.05,66.81,42.75,733.59,1667.25,1054.95,2605.59,9.33,733.59,933.66,942.99,-121.29
2452140,54068,13981,513353,1182920,334,27262,86,48,8326077,36,27.05,63.83,14.04,0.00,505.44,973.80,2297.88,30.32,0.00,505.44,535.76,-468.36
2450978,41812,22768,502393,1495447,4726,7431,144,281,974565,30,27.05,52.47,41.45,223.83,1243.50,811.50,1574.10,71.37,223.83,1019.67,1091.04,208.17
2452538,56217,24786,259804,1323661,830,112925,43,41,10233633,11,11.42,24.55,3.92,0.00,43.12,125.62,270.05,3.88,0.00,43.12,47.00,-82.50
2452663,42380,20286,443159,650955,6498,202929,144,203,10907971,80,32.26,35.48,17.03,0.00,1362.40,2580.80,2838.40,81.74,0.00,1362.40,1444.14,-1218.40
2452570,32988,54877,479904,1786991,333,6366,109,333,10518034,9,47.89,98.17,77.55,0.00,697.95,431.01,883.53,62.81,0.00,697.95,760.76,266.94
2452695,50419,19836,499598,1753665,2927,11955,67,119,11176282,42,27.05,32.73,22.58,0.00,948.36,1136.10,1374.66,0.00,0.00,948.36,948.36,-187.74
